model_1.h5,model_2.h5,model_3.h5,model_4.h5,model_5.h5,model_6.h5,model_7.h5,model_8.h5,label
0.6916847,0.8861538,0.8197936,0.22547346,0.96536183,0.41431358,0.6239226,0.6469669,0
0.0880891,0.0037045048,0.0041898903,0.007902072,0.0037094993,0.18318965,0.010224601,0.018863084,0
0.022148406,0.019944591,0.0014926334,0.010817627,0.0027548843,0.06468315,0.12973101,0.0005381941,0
0.012999891,0.009903617,0.0020028786,0.01640478,0.008227949,0.024438722,0.0007588357,0.004366557,0
0.18597913,0.04705096,0.027653808,0.1546404,0.33558202,0.10297853,0.36025703,0.300973,0
0.38772944,0.22635193,0.48383638,0.62953234,0.38862163,0.40653735,0.68543845,0.7443967,0
0.76039404,0.41033942,0.70813215,0.86898196,0.9498713,0.92348146,0.73254144,0.920333,0
0.24761727,0.038487215,0.38114673,0.10291924,0.24112949,0.11738014,0.16542844,0.17569523,0
0.9101393,0.37556902,0.5507274,0.11049939,0.19593464,0.5524236,0.9688706,0.2859674,0
0.115060344,0.08825214,0.011384855,0.050840963,0.023476014,0.030993052,0.0005350768,0.04907539,0
0.999129,0.72430617,0.95617783,0.57827854,0.9919826,0.99077535,0.99731535,0.9970655,0
0.0036001785,0.00044687965,2.8380904e-05,0.00021238899,0.00011718142,0.0009579098,0.0030638594,3.0286319e-05,0
0.78703356,0.8477867,0.9134399,0.5097356,0.58234775,0.75992614,0.7912371,0.6763334,0
0.60377836,0.5487477,0.20602933,0.37526754,0.35374033,0.89918053,0.7546695,0.43489933,0
0.17173196,0.20654377,0.043899357,0.008761987,0.01811424,0.22176577,0.0049008597,0.004234526,0
0.99994135,0.29552603,0.7602732,0.50338405,0.021390118,0.7576115,0.5260304,0.8346162,0
0.40297872,0.34393448,0.121711865,0.15148252,0.029019529,0.09679756,0.046922304,0.055278994,0
0.85251284,0.30160183,0.41809905,0.35620075,0.2678071,0.30771506,0.57460773,0.12472466,0
0.6219033,0.7097125,0.9932891,0.5286347,0.6948687,0.9982734,0.8188604,0.98594576,0
0.26247078,0.0011518684,0.006348091,0.060341295,0.0026628347,0.01823223,0.00053097814,0.0047885724,0
0.8393438,0.17281792,0.5811024,0.19256973,0.26111117,0.18254611,0.7750048,0.87108946,0
0.45491955,0.07038511,0.024189796,0.1084362,0.47310212,0.29415566,0.29286328,0.7162205,0
0.46623558,0.7240142,0.19466983,0.7997377,0.06798172,0.5667279,0.17443867,0.8664127,0
0.14903294,0.20243014,0.0992343,0.012094926,0.69160616,0.121333525,0.036723178,0.06709406,0
1.0964787e-05,1.17990385e-05,0.0015941124,0.0049766446,6.653697e-05,0.015625479,0.0002485685,0.00011832548,0
0.14069495,4.5219684e-05,0.023298202,0.040892832,0.033202894,0.018798815,0.02098838,0.0007092415,0
0.4753494,0.14523737,0.49396387,0.28590992,0.104715444,0.22434305,0.012392617,0.20356502,0
0.31196627,0.68646985,0.112722464,0.014464545,0.051670782,0.5001869,0.045531146,0.7606354,0
0.94246495,0.90404505,0.41791975,0.5821032,0.8137162,0.98154306,0.9203189,0.9446697,0
0.041498117,0.016875492,0.025811803,0.03959511,0.026304033,0.019245366,0.06921641,0.12826592,0
0.054783195,0.038086373,0.013753188,0.02997783,0.112808265,0.069254264,0.1717695,0.0046776403,0
0.6291603,0.027690455,0.35880348,0.019963305,0.43213907,0.34377164,0.35912827,0.81697184,0
0.24124108,0.12633686,0.34605095,0.33733997,0.65351886,0.1286742,0.33936015,0.5305595,0
0.7257854,0.7613703,0.46172565,0.5077046,0.9021139,0.6534421,0.99478686,0.7846733,0
0.043460894,0.019830188,0.0077595557,0.038050108,0.0125512825,0.020128047,0.05305141,0.03271833,0
0.5023352,0.008141677,0.11354971,0.10948521,0.10404698,0.5424222,0.015754307,0.027639227,0
0.5671709,0.93299544,0.122397825,0.8995433,0.053301457,0.29094094,0.35086402,0.7159741,0
0.4860238,0.6190623,0.50474703,0.3467654,0.3210172,0.37333912,0.6872992,0.7520535,0
0.006888626,0.00023024797,0.022446008,0.003942146,0.03268661,0.008488229,0.0008602708,0.0013773869,0
0.95450205,0.011635222,0.4540436,0.11364999,0.3786608,0.51768124,0.09410856,0.5138819,0
0.23896779,0.42956397,0.08438243,0.5478271,0.068867795,0.38489795,0.6125568,0.10496963,0
0.7039278,0.4857041,0.15654102,0.25719655,0.6057439,0.27386266,0.46215257,0.34977883,0
0.5869265,0.019948395,0.29068387,0.107264,0.21540244,0.19160825,0.41495943,0.5550336,0
0.92724365,0.73903024,0.813191,0.30844632,0.48466766,0.82576156,0.65739024,0.6755402,0
0.98145795,0.8460531,0.99038476,0.6928708,0.628579,0.9142441,0.9418895,0.99924886,0
0.19936104,0.008936924,0.00072934036,0.0014928501,0.0011327226,0.0012252011,0.043279894,0.055784527,0
0.035496984,0.001933559,0.0003507782,0.0018572243,0.0006989757,0.015306298,0.00020553825,0.010357311,0
0.022312593,0.0023862817,0.02211297,0.01456556,0.0028267414,0.11038721,0.00084041705,0.10573315,0
0.15123811,0.822061,0.45219082,0.41153628,0.116604164,0.5318079,0.5541841,0.2127957,0
0.7135763,0.77671933,0.181195,0.70858014,0.38205415,0.35839605,0.26766628,0.26923388,0
0.5000831,0.17166547,0.089802206,0.15644486,0.23503472,0.1233617,0.12684779,0.34473547,0
0.4943139,0.055502128,0.42862043,0.43385625,0.5848973,0.27109605,0.5516882,0.43509066,0
0.3272825,0.60674405,0.15852243,0.12832704,0.4104125,0.26883304,0.16212821,0.5694734,0
0.17869459,0.11178537,0.011735363,0.06838624,0.061493874,0.18897192,0.02873378,0.3780979,0
0.17869459,0.11178537,0.011735363,0.06838624,0.061493874,0.18897192,0.02873378,0.3780979,0
0.70999765,0.14093122,0.09790549,0.2832958,0.14240062,0.92395294,0.1017659,0.4249258,0
0.5600829,0.7199428,0.63897383,0.021960214,0.17872365,0.21026489,0.26384673,0.09061124,0
0.0011073516,0.0009560994,0.00021319953,0.00020728594,0.001255032,0.0002745562,0.00021247183,0.0015686824,0
0.13480844,0.06388118,0.0540689,0.48188832,0.44117698,0.005793794,0.006204084,0.8103637,0
0.9923253,0.19800556,0.061600704,0.8196768,0.30913815,0.80598944,0.0058463123,0.22738402,0
0.6974269,0.92174333,0.8340591,0.6485576,0.09988341,0.22687294,0.6516542,0.5469037,0
0.33695364,0.11918037,0.005884033,0.0072216815,0.014502346,0.32174674,0.20256689,0.060680542,0
0.22467859,0.10639861,0.13112465,0.0468273,0.063196465,0.013253192,0.0006146196,0.10394343,0
0.026193624,0.003666465,0.02980824,0.005811157,0.00012605354,0.006091976,0.0017520713,0.0036865324,0
0.0292731,0.10342407,0.005639542,0.0018774772,0.013715532,0.037177462,0.019280355,0.00026095135,0
0.00861804,0.027857564,0.040906366,0.028619405,0.003330156,0.02001115,0.018609187,0.022965787,0
0.91881245,0.3368196,0.04896983,0.37591833,0.9344719,0.860214,0.79567367,0.97866327,0
0.122522466,0.10977961,0.04399934,0.041406233,0.12936103,0.10461517,0.24727887,0.57497776,0
0.19844481,0.2921736,0.0987297,0.012127588,0.030031428,0.19398351,0.06256216,0.46891963,0
0.19844481,0.2921736,0.0987297,0.012127588,0.030031428,0.19398351,0.06256216,0.46891963,0
0.82266974,0.06259865,0.0463595,0.32430962,0.012532385,0.9189266,0.006264575,0.21723375,0
0.6729988,0.71423274,0.62237865,0.7356174,0.526695,0.6083536,0.47763127,0.60418713,0
0.060838226,0.39364377,0.020559836,0.0045805075,0.03486503,0.008865487,0.0047363355,0.028041711,0
0.012495081,0.042706225,0.0053180265,0.038448356,0.008854821,0.0020117816,0.08005095,0.006069362,0
0.052512985,0.16393383,0.13722406,0.042434826,0.003582387,0.14223637,0.012202176,0.008521844,0
0.016173104,0.0020531914,0.0028277892,0.0021300113,0.00201537,0.05786879,0.004349868,0.021324921,0
0.0014801148,0.0024841903,2.40078e-05,0.008548965,3.3484682e-06,0.009478825,1.7201362e-05,0.0003960657,0
0.74419725,0.24127828,0.33651924,0.10117975,0.54817754,0.771492,0.49073347,0.5393809,0
0.30050293,0.5916188,0.27904707,0.30978993,0.0026591204,0.6509908,0.076317005,0.8008698,0
0.99881405,0.99886554,0.98678625,0.19090293,0.99966174,0.98659986,0.9998469,0.99957323,0
0.0064947275,0.029017022,0.02621238,0.097481646,0.01079103,0.28845328,0.0031325237,0.0025853408,0
0.12792079,0.03814701,0.12692982,0.027763736,0.013320841,0.61844873,0.0043267664,0.0796327,0
0.19734976,0.3180359,0.03597645,0.07294433,0.024221018,0.19864653,0.05774312,0.09636084,0
0.59481543,0.32469445,0.014767588,0.2624313,0.95218974,0.5123754,0.41922447,0.03202627,0
0.11301916,0.0018186044,0.00044010338,0.039837837,0.0064399843,0.008342758,0.0030161869,0.081105635,0
0.87453234,0.89328337,0.8656541,0.9854706,0.98818576,0.96264786,0.9950523,0.99997824,0
0.020358749,0.011934547,0.0019264889,0.0008462765,0.01705357,0.0021867673,0.0012590176,0.0013234719,0
0.42263594,0.0046913866,0.34337553,0.06824748,0.03725852,0.24232422,0.031958412,0.43577042,0
0.20060323,0.27595487,0.018407311,0.06741418,0.022552771,0.02973446,0.021058166,0.033928473,0
0.40145993,0.3236764,0.01813469,0.0065809,0.12547132,0.33973843,0.04407162,0.40543658,0
0.06625481,0.1857308,0.0051067937,0.015862852,0.028731585,0.022392763,0.0067131757,0.0024932981,0
0.00929194,0.1210177,0.020618074,0.0033406783,0.0007682798,0.0022810346,0.0013841697,0.00072310865,0
0.07381019,0.0048140273,0.052632976,0.0032062542,4.7312322e-05,0.0637676,0.00044197423,0.005460942,0
0.20734367,0.109812796,0.042362392,0.0048547746,0.041012656,0.07439711,0.12239332,0.009833338,0
0.80058646,0.34713852,0.02289708,0.46733847,0.21434477,0.093043454,0.08369257,0.8238162,0
0.0219676,0.0057454235,0.009319341,0.040957242,0.0073749935,0.027223786,0.017272715,0.3260692,0
0.89264435,0.99783075,0.9708567,0.91802466,0.93393207,0.98428965,0.7974483,0.80446875,0
0.90440464,0.9365491,0.31668705,0.6304852,0.85460746,0.44551155,0.9731355,0.80988574,0
0.8483138,0.7271417,0.041261747,0.09754602,0.5281099,0.60804236,0.37567627,0.9442997,0
0.022350876,0.010031067,0.011369221,0.26475322,0.0026881862,0.06661256,0.0068430677,0.017365213,0
0.59178513,0.06345351,0.15249221,0.045123093,0.02793615,0.036805462,0.095695764,0.017449709,0
0.039730594,0.0024128042,0.014045415,0.05868456,0.00033282474,0.021906106,0.00994728,0.07447367,0
0.583707,0.08666243,0.12027312,0.028515821,0.3049616,0.30054644,0.0041056243,0.84191406,0
0.008102248,0.016708894,0.010411681,0.021676192,0.036231127,0.007325701,0.0008207829,0.03797467,0
0.9653865,0.9096271,0.759196,0.969003,0.8152318,0.8860084,0.9807996,0.96432525,0
0.103559054,0.06894442,8.775268e-05,0.0012834138,0.0031063994,0.026551338,0.00567574,0.024415422,0
0.3371117,0.0194432,0.7548549,0.009390213,0.044592503,0.3169701,0.8127614,0.021990096,0
0.15965264,0.18296514,0.25194657,0.038094476,0.30085927,0.34117863,0.014845054,0.08225068,0
0.011218434,0.0013697272,0.0017549393,0.0063791713,0.00067173736,0.0009948375,0.00028247404,0.00016382034,0
0.7541416,0.09216026,0.13206972,0.08997964,0.43960428,0.06949437,0.19798064,0.6673103,0
0.22007625,0.1333984,0.00841291,0.14216532,0.22180596,0.004468354,0.021327177,0.6647249,0
0.57379836,0.86864555,0.55285776,0.17034002,0.50871193,0.055916946,0.12568171,0.6693852,0
0.7116256,0.22061998,0.18560149,0.28099483,0.10855286,0.8330418,0.24148126,0.374447,0
0.1638721,0.10095965,0.46723682,0.33763546,0.118232295,0.36282203,0.2633586,0.90538496,0
0.118116856,0.09405342,0.007009342,0.06039678,0.0010238073,0.0007923877,0.0007734015,0.019371944,0
0.6164957,0.20477937,0.56170255,0.29982117,0.5047251,0.4118359,0.45856535,0.48144907,0
0.051844057,0.060797397,0.09227628,0.57590526,0.060702596,0.43139502,0.45191693,0.48020777,0
0.008347405,0.0024253214,7.23958e-05,0.0013276406,0.0012209127,0.0020953873,1.8551375e-05,0.0006949956,0
0.1552183,0.03243886,0.025691098,0.08846411,0.18170904,0.099476814,0.101777084,0.049235903,0
0.19383052,0.015690124,0.010428117,0.0066129486,0.008737388,0.005159521,0.0022297322,0.012645644,0
0.98406255,0.94330686,0.9972652,0.29598224,0.99823725,0.9268197,0.90762967,0.598912,0
0.35020617,0.9688494,0.41735196,0.18087102,0.9381779,0.4214578,0.49004593,0.7422321,0
0.11927797,0.27387154,0.15180056,0.081889905,0.061628144,0.2856611,0.019073958,0.13789786,0
0.71318364,0.759259,0.8108971,0.64959544,0.11122457,0.74108493,0.953948,0.7889068,0
0.50304973,0.02245967,0.12508026,0.23530644,0.19846392,0.55210984,0.066832155,0.9213856,0
0.020028373,0.09926118,0.0069321515,0.018514464,0.051809635,0.011631499,0.0056214896,0.1683372,0
0.7610017,0.1607808,0.52526605,0.55205834,0.8147703,0.48081145,0.8115419,0.95408297,0
0.5345751,0.3868531,0.5679486,0.06749428,0.4293069,0.47421458,0.5232842,0.72074056,0
0.015785828,0.0018293017,0.0053421413,0.022970218,0.0044509014,0.03788498,7.72478e-06,0.0051727495,0
0.74235314,0.34678835,0.42997494,0.3193353,0.15545048,0.11394559,0.32346055,0.45126444,0
0.81536597,0.8912731,0.09240613,0.27520812,0.23090948,0.8009204,0.4122109,0.38929018,0
0.06878732,0.047595713,0.023447018,0.036575995,0.09868107,0.016401961,0.20675136,0.22839022,0
0.057198074,0.13666224,0.6392431,0.18030153,0.119616106,0.15141857,0.20400383,0.83493924,0
0.9665514,0.483489,0.92118543,0.07107126,0.9181075,0.7753084,0.009345603,0.9123629,0
0.013899234,0.0012761131,0.0005979146,3.318681e-05,3.9480034e-05,0.0024509276,4.321889e-05,1.2743209e-05,0
0.74118906,0.28060243,0.30973434,0.23527694,0.33364752,0.19399105,0.1581786,0.11571045,0
0.00018044907,0.000187499,0.0001700035,0.0020613088,0.00039051805,0.011529586,1.9319988e-05,0.012364007,0
0.84020734,0.6014396,0.36176303,0.451544,0.42596382,0.38493934,0.6272322,0.04710459,0
0.03856929,0.044268142,0.17730388,0.007963701,0.019070907,0.1957742,0.0021231417,0.05023795,0
0.12295178,0.033596095,0.0037072827,0.008353032,0.0037408385,0.04012636,0.0424469,0.12171355,0
0.10603475,0.013116449,0.03200901,0.13662937,0.049219534,0.004249705,0.29548773,0.18551803,0
0.9492226,0.98331887,0.6544374,0.8503671,0.9036875,0.7377325,0.7905769,0.8051666,0
0.30617294,0.516168,0.4354764,0.10430704,0.39016968,0.101912886,0.2016452,0.6499189,0
0.019679183,0.19306768,0.045739163,0.010353867,0.046615623,0.10069765,0.04490988,0.06389175,0
0.5225735,0.95522165,0.08779787,0.3645051,0.1198991,0.5445856,0.47647494,0.8881852,0
0.77230203,0.3832901,0.60078776,0.83496106,0.8117255,0.31724137,0.059236977,0.18368065,0
0.18810013,0.5334125,0.062624246,0.4895599,0.0009845706,0.7808565,0.09989397,0.8149512,0
0.64640546,0.8714885,0.20460851,0.02263371,0.8250573,0.85131454,0.2935084,0.33653095,0
0.08545508,0.034029834,0.011014745,0.30461136,0.00032943874,0.039987065,0.023124948,0.042084277,0
0.25949502,0.29716122,0.19672677,0.0140205035,0.0062748776,0.36669862,0.06809535,0.20172705,0
0.67502403,0.27929205,0.04931775,0.21459168,0.27686152,0.55577415,0.0891057,0.23295861,0
0.012380403,0.012852024,0.03907457,0.0053226347,0.02846804,0.32653618,0.069565624,0.32653055,0
0.006348393,0.00020320094,0.0013917144,0.001511187,9.35837e-05,0.0014785541,0.00023060718,0.0013518218,0
0.63739634,0.94397414,0.5653852,0.47294942,0.46562976,0.8800298,0.3798893,0.9537169,0
0.8877188,0.08555951,0.19663487,0.8903568,0.8215226,0.27706572,0.14516014,0.5637288,0
0.011287793,0.17438808,0.0022400834,0.045091305,0.066786535,0.07149489,0.00073941203,0.0036855496,0
0.07892818,0.045673467,0.00039370562,0.029936794,0.0064089135,0.0035819327,0.0146386735,0.04305618,0
0.9963224,0.8056968,0.7908819,0.918899,0.90976185,0.62356377,0.9950973,0.99515617,0
0.6793586,0.8632171,0.4687815,0.573562,0.46933988,0.4339248,0.2735204,0.77802074,0
0.7426294,0.8039219,0.78550553,0.1499864,0.2563719,0.84021276,0.9401556,0.6264938,0
0.093089074,0.022797495,0.16553661,0.06527491,0.0058677276,0.14712714,0.009850837,0.01631279,0
0.49643746,0.33937123,0.15047936,0.4844284,0.43183485,0.8188225,0.5991966,0.7007578,0
0.031444248,0.006031281,0.08016074,0.082674615,0.00090584776,0.02116917,0.0009792391,0.02285244,0
0.00974974,0.0034591816,0.010806601,0.008021554,0.0038503015,0.005578751,8.809543e-05,0.011623973,0
0.800251,0.17443645,0.6878464,0.22117706,0.5046408,0.8390224,0.57683164,0.71846545,0
0.9256502,0.99608237,0.4296621,0.9985989,0.7074735,0.94004077,0.99232936,0.99945945,0
0.34289,0.03260972,0.039707806,0.024293583,0.10358665,0.39495432,0.0036298214,0.14323227,0
0.5166998,0.91989625,0.0766444,0.6031739,0.2926049,0.18389642,0.083909616,0.83673555,0
0.0031334963,0.001316002,0.0014561346,0.0079461355,0.005451136,0.0015201126,0.0011167937,0.0013073359,0
0.78997177,0.19434313,0.122455664,0.0068322523,0.0901195,0.0874157,0.0008180848,0.29748017,0
0.4605053,0.010605916,0.04904721,0.01815166,0.024671078,0.14975122,0.40978295,0.10895421,0
0.19570166,0.002124212,0.0005784513,0.0029268935,0.13500746,0.0119518265,0.0019431926,0.0244969,0
0.52670676,0.26441538,0.26414528,0.34957254,0.77479076,0.4924475,0.784232,0.61786956,0
0.002276231,0.0034299316,0.004104558,0.013463708,0.0234685,0.0052293185,0.0026933737,0.0049488507,0
0.0113236,3.2924e-05,0.00044610968,0.0043973103,0.0035966325,0.0006612184,8.068389e-06,0.004102219,0
0.039372895,0.19933799,0.2971234,0.014571119,0.17094481,0.0065099937,0.0070713004,0.0639948,0
0.15632209,0.29509702,0.0035130437,0.006755792,0.10234156,0.13240883,0.15486076,0.011178711,0
0.01591276,0.074834794,0.060786743,0.049794994,0.004166327,0.290653,0.00046689104,0.014504855,0
0.9015611,0.20169488,0.48671818,0.12227621,0.6793715,0.018139228,0.12424592,0.9752937,0
0.7591024,0.8299759,0.32411402,0.42669034,0.7840644,0.86591667,0.76773274,0.8649397,0
0.831807,0.88539416,0.56529987,0.08046554,0.034273148,0.07527504,0.37262747,0.65175176,0
0.42528778,0.009571989,0.17211743,0.0036885904,0.018143233,0.014972917,0.41638705,0.8312416,0
0.39650705,0.08370296,0.11333046,0.054145504,0.010268163,0.17672807,0.029364036,0.32366523,0
0.007179213,0.001673557,0.001309942,0.0018897868,4.1526077e-05,0.019178052,0.010114593,0.052787535,0
0.38051108,0.0013478107,0.06868494,0.049961925,0.008033628,0.028777424,0.006665545,0.16300532,0
0.9464903,0.71247053,0.87778735,0.61197376,0.8833697,0.96549684,0.9804196,0.34320465,0
0.14085472,0.2616407,0.034639638,0.007086497,0.007759101,0.14031948,0.0083319675,0.07354048,0
0.11188617,0.08843906,0.012941074,0.33062217,0.065116785,0.34645417,0.054753315,0.13797961,0
0.0034230617,0.00014370902,5.2235326e-05,0.0029205382,0.0039785192,0.000160846,4.4576766e-05,4.1964857e-05,0
0.3524111,0.5637555,0.3825512,0.58714294,0.039078448,0.22263455,0.9469294,0.3360588,0
0.0060853534,0.000635793,0.0021320833,0.018575123,3.7405654e-05,0.0019207224,0.0005527733,0.002921699,0
0.08079616,0.059233736,0.09760512,0.24935746,0.32725537,0.03998399,0.06543563,0.38995343,0
0.0058974037,0.00027340243,0.022143727,0.005918598,0.0033607234,0.025980376,0.00017000853,0.00012319036,0
0.049611576,0.004277246,0.057859246,0.30527994,0.017189536,0.34035704,0.3901072,0.60295224,0
0.11514931,0.9150168,0.07187739,0.6834609,0.13457292,0.19271323,0.9425968,0.27351135,0
0.28609994,0.008574108,0.28677547,0.15565416,0.027827922,0.334529,0.009861965,0.030236604,0
0.30436838,0.5898266,0.01651441,0.22492859,0.20591159,0.36442268,0.074792825,0.0047586337,0
0.55677235,0.3964758,0.6143435,0.64199775,0.63930917,0.77759403,0.84371,0.8284758,0
0.07299813,0.055936262,0.0012807188,0.011066538,0.0691697,0.19606365,0.014871171,0.06645925,0
0.43543428,0.4257966,0.5538092,0.028252698,0.32879627,0.060044345,0.31085896,0.6222564,0
0.13516283,0.005980375,0.0065817595,0.05982659,0.022329932,0.34074935,0.0015573449,0.024539832,0
0.0055508353,0.002075879,0.0016010673,0.0005474858,0.00048339268,0.0005828433,0.0009579048,0.0018667377,0
0.18540752,0.055521503,0.22067876,0.058777887,0.23350641,0.04422637,0.083818346,0.24376732,0
0.34259912,0.7401165,0.0523557,0.026568018,0.08746579,0.16169243,0.22395411,0.62016475,0
0.60785913,0.7116504,0.33882418,0.53303456,0.81552494,0.9067467,0.7964227,0.8704321,0
0.018463667,0.0028919028,0.03465339,0.022237794,0.030132692,0.005149603,0.00034682316,0.0018091085,0
0.013204723,0.009273947,0.017242994,0.024546841,0.014488586,0.061419144,0.007841408,0.024904631,0
0.16486925,0.36916772,0.03940743,0.34428796,0.5257431,0.23534392,0.2999408,0.26687562,0
0.12743756,0.002798503,0.0004279721,0.028760303,0.077640735,0.009935331,0.0011802713,0.011540692,0
0.24588679,0.03424541,0.006125858,0.39284387,0.0033364198,0.024859766,0.0043270085,0.0023849255,0
0.54484844,0.4168212,0.4752256,0.2431142,0.51506436,0.3973208,0.96235824,0.47205776,0
0.9998981,0.99982023,0.9993388,0.99764234,0.99889284,0.9999825,0.9992413,0.9998902,0
0.2114165,0.01897283,0.027099011,0.014267863,0.048780102,0.017888092,0.027002234,0.009930088,0
0.01607223,0.09564892,0.015748572,0.0011977666,0.013402826,0.010305286,0.00087202515,0.012456243,0
